weight,feature
0.0024846281657825166,price_high_ZCL
0.0012929840246353765,price_low_ZCL
-0.0008687021232638551,price_open_ZCL
-0.0003185968592733693,price_low_MONA
0.0002474896684326015,price_high_QRL
0.00023515363190490887,price_close_MUSIC
-9.88821270910733e-05,price_close_SWIFT
